Feature	Gain	Cover	Frequency
cforex_delta1	3.0432623606506e-05	0.000168847577127562	7.02444506883956e-05
cprestamos_hipotecarios_lag1	2.91845439762307e-05	0.00162229366555044	0.000122927788704692
Master_msaldodolares_delta1	2.65551741519756e-05	0.000725247444798144	0.000105366676032593
Visa_delinquency	2.65309911053602e-05	2.10014208897934e-05	7.02444506883956e-05
Master_mpagosdolares_lag1	2.64498758641968e-05	7.81019076640638e-05	0.000122927788704692
Visa_delinquency_delta1	2.64446774457509e-05	9.67896431909379e-05	6.14638943523462e-05
cforex	2.61240626181784e-05	6.58530121788424e-05	7.02444506883956e-05
ctarjeta_master_debitos_automaticos_delta1	2.58525042759715e-05	0.000228084338900193	7.02444506883956e-05
tcuentas	2.57656803319585e-05	0.000193137942686874	4.39027816802473e-05
Master_cadelantosefectivo_lag1	2.45776437888884e-05	6.62643408272722e-06	3.51222253441978e-05
cseguro_auto	2.33502158266145e-05	0.000222786759749241	4.39027816802473e-05
Master_madelantopesos	2.27730217698959e-05	4.92435123510899e-05	0.000228294464737286
mcheques_depositados_lag1	2.25825994085301e-05	0.00061863721527245	8.78055633604945e-05
mtarjeta_master_descuentos_delta1	2.08962719552792e-05	0.000191406181696268	6.14638943523462e-05
cforex_sell_delta1	1.7779091660599e-05	6.20565682014697e-05	6.14638943523462e-05
mtarjeta_visa_descuentos	1.65440438097057e-05	0.000306831493496557	0.000105366676032593
mcheques_emitidos	1.62446137254052e-05	0.000150075079721721	3.51222253441978e-05
ctarjeta_visa_lag1	1.50912705091387e-05	0.000707823021142164	0.000105366676032593
cseguro_auto_lag1	1.49458824123628e-05	0.000329477539859102	4.39027816802473e-05
cinversion2_lag1	1.1752778950151e-05	0.00011930881472652	2.63416690081484e-05
ccheques_depositados	1.11202002999171e-05	0.000304723395888856	3.51222253441978e-05
Master_madelantopesos_delta1	1.01248129063877e-05	7.06027401608596e-06	4.39027816802473e-05
tpaquete7_delta1	9.97826959174025e-06	0.000896644386659412	7.90250070244451e-05
ctarjeta_visa_descuentos_delta1	9.7740951819516e-06	0.000309692187769451	4.39027816802473e-05
mforex_buy	9.26558364008732e-06	0.000465289882922417	3.51222253441978e-05
Visa_madelantopesos_lag1	8.83330844491206e-06	5.33356657923932e-06	1.75611126720989e-05
Master_madelantopesos_lag1	8.68411675360043e-06	4.26167719923773e-06	2.63416690081484e-05
ctarjeta_visa_descuentos	7.75213069880844e-06	8.20099126691286e-05	2.63416690081484e-05
mcheques_emitidos_rechazados_lag1	6.95685797930673e-06	4.86154168739735e-05	8.78055633604945e-06
cpagodeservicios_lag1	6.87095513768873e-06	0.000579044306084203	5.26833380162967e-05
mtarjeta_master_descuentos	6.74327605713434e-06	8.62016823746924e-05	8.78055633604945e-06
mtarjeta_master_descuentos_lag1	6.47761016214318e-06	4.88867773970627e-05	1.75611126720989e-05
ccajas_otras_lag1	6.31386187619511e-06	0.000149954483552459	2.63416690081484e-05
ccheques_emitidos_rechazados_lag1	6.06960727741494e-06	4.9058215379906e-05	8.78055633604945e-06
cplazo_fijo_delta1	5.49656398270348e-06	1.5255606834168e-06	8.78055633604945e-06
Master_delinquency_delta1	5.03496551741438e-06	3.67362730721599e-06	1.75611126720989e-05
ccheques_emitidos_delta1	4.99787066799549e-06	7.77826149492552e-06	8.78055633604945e-06
Visa_cadelantosefectivo_lag1	4.31396766612058e-06	2.37011671323448e-06	1.75611126720989e-05
ccajas_depositos_delta1	4.15408295172849e-06	5.97447970634593e-05	8.78055633604945e-06
ctarjeta_master_descuentos_delta1	3.89727357404132e-06	7.12887217992219e-05	8.78055633604945e-06
minversion2_delta1	3.77017618702724e-06	3.04019497105346e-05	8.78055633604945e-06
cprestamos_prendarios_lag1	3.63015536528182e-06	0.000144527732504653	1.75611126720989e-05
mcajeros_propios_descuentos_delta1	1.46107684163501e-06	3.41332334720074e-05	2.63416690081484e-05
cpagodeservicios_delta1	8.98236316300394e-07	1.81921809824516e-05	8.78055633604945e-06
mcajeros_propios_descuentos_lag1	5.56181496642325e-07	1.87251011970963e-05	8.78055633604945e-06
mpagodeservicios_lag1	4.33055205799649e-07	2.02475225516624e-05	8.78055633604945e-06
ccajeros_propios_descuentos_lag1	1.13065310409189e-07	1.91766285686135e-05	8.78055633604945e-06
Visa_madelantopesos	2.39497410031512e-09	1.39716213342576e-05	4.39027816802473e-05
Visa_madelantopesos_delta1	1.34623311241886e-10	3.80149753113218e-06	1.75611126720989e-05
Master_cadelantosefectivo_delta1	1.21174743944412e-13	1.98910938736206e-06	8.78055633604945e-06
Master_cadelantosefectivo	9.45930907584995e-14	1.26936082160629e-05	5.26833380162967e-05
